%20141201~221624	%User ID,JU,JU Judy	%TU=00000362	%PT-BR	%Wordfast TM v.546/00	%EN-US	%-----------					                                                            .
20141202~064725	Judy	0	PT-BR	&tA;Análise de Cenários:	EN-US	&tA;Scenario Analysis:
20141203~140059	Judy	0	PT-BR	R$205,19/MWh, deságio de 1,8%, com 12 projetos, dos quais três térmicas a gás natural, oito térmicas a biomassa e uma a carvão mineral.	EN-US	R$ 205,19/MWh, a 1.8% discount for 12 thermal power plant projects three natural gas, eight biomass and one coal.
20141203~140116	Judy	0	PT-BR	Esses empreendimentos somam 4.000 MW de capacidade instalada.	EN-US	These plants add up to a total of 4,000 MW of installed capacity.
xx141203~140120	Judy	0	PT-BR	&tA;Energia eólica:	EN-US	&tA;Wind energy
20141203~140123	Judy	0	PT-BR	&tA;Energia eólica:	EN-US	&tA;Wind energy:
20141203~140201	Judy	0	PT-BR	R$136,00/MWh, deságio de 0,7%, com 36 parques eólicos que, juntos, contabilizam 925,5 MW em capacidade instalada&tA;	EN-US	R$ 136,00/MWh, a 0.7% discount for 36 wind parks that combined add up to 925.5 MW of installed capacity&tA;
20141203~140204	Judy	0	PT-BR	&tA;PCHs:	EN-US	&tA;PCHs:
20141203~140315	Judy	0	PT-BR	R$161,88/MWh, deságio de 1,3%, com três projetos no Mato Grosso, que somam 43,88 MW em capacidade instalada&tA;	EN-US	R$ 161,88/MWh, a 1,3% discount for three projects in Mato Gross adding up to 43.88 MW if installed capacity.
20141203~140330	Judy	0	PT-BR	UHE: não teve energia contratada	EN-US	UHEs (Hydro Plants): no contracted energy
20141203~140339	Judy	0	PT-BR	Energia solar: não teve energia contratada	EN-US	Slar Energy: no contracted energy
20141203~140709	Judy	0	PT-BR	Ao todo, 37 distribuidoras compraram energia no leilão, com destaque para a Cemig-D, com 13,5% do total negociado, seguida pela Celpa, com 8,78% da demanda contratada, e AES Eletropaulo, com 6,8% do total.	EN-US	All told, 37 distributors purchased energy at the Auction. The largest buyer was Cemig-D, who purchased 13.5% of the total energy traded, follwed by Celpa with 8.78% and AES Eletropaulo with 6.8% of the total contracted demand.
20141203~140725	Judy	0	PT-BR	A Comerc Gestão assessorou duas usinas que participaram, com sucesso, do leilão.	EN-US	Comerc Gestão advised two plants that successfully participated in the auction.
20141203~140826	Judy	0	PT-BR	&tA;Índice Setorial Comerc - &tB;Consumo de energia no mercado livre cresce 1,04% em outubro&tC;	EN-US	&tA;Comerc Sector Index - &tB;Energy consumption in the free market increases 1.04% in October&tC;
20141203~141742	Judy	0	PT-BR	&tA;O Índice Setorial Comerc, estudo mensal que avalia os dados de consumo de energia elétrica das 540 unidades sob gestão da Comerc no mercado livre de energia, revela que, em outubro de 2014, o consumo de energia no mercado livre cresceu 1,04% em relação ao mês anterior.	EN-US	&tA;The Comerc Sector Index is a monthly study that looks at electric energy consumption by the 540 free market members under Comerc management. This index shows that electric power use among free market agents increased 1.04% in October compared to the previous month.
20141203~141841	Judy	0	PT-BR	No comparativo anual, o consumo de energia registrou queda de -3,62% em relação a outubro de 2013, reflexo das fortes quedas de consumo de energia registradas nos setores de Siderurgia, Veículos e Autopeças, e Eletroeletrônicos.	EN-US	A year-over-year comparison shows that energy use dropped 3.62% compared to October 2013, a reflection of the significant drop in energy use by the Steel, Automobile, Autoparts and Appliance &'26; Electronics industries.
20141203~141902	Judy	0	PT-BR	&tA;O aumento do consumo de energia no comparativo mensal pode estar relacionado ao maior número de dias úteis em outubro de 2014 em relação ao mês precedente.	EN-US	&tA;Increased energy consumption in the month of October may be the result of more working days than in October of the preceding year.
20141203~144048	Judy	0	PT-BR	Além disso, observa-se uma melhor dinâmica do setor de Comércio e Varejo, como informa a última resenha da Empresa de Pesquisa Energética (EPE).	EN-US	In addition, Trade and Retail activities improved in October, as shown in the latest review by the Energy Research Company (EPE).
20141203~144133	Judy	0	PT-BR	Segundo o órgão, o setor de Comércio e Serviços teve aumento de 6,1% no consumo de energia em setembro, com evolução em todas as regiões do país.	EN-US	According to the agenc, energy use by Trade and Services increased 6.1% in September, with increases found in all regions of the country.
20141203~144207	Judy	0	PT-BR	Este fato condiz com os resultados setoriais do Índice Comerc, que mostram, em outubro de 2014, o setor de Comércio e Varejo com um aumento de 4,69% no seu consumo de energia.	EN-US	This agrees with Comerc Sector Indices, which show a 4.69% increase in energy used by Trade and Retail in October 2014.
20141203~144442	Judy	0	PT-BR	&tA;No comparativo anual, fica evidente a dificuldade do setor industrial em recuperar os níveis produtivos de 2013.	EN-US	&tA;A year-over-year comparison however clearly shows that manufacturing industry is having problems returning to the levels of 2013.
20141203~144504	Judy	0	PT-BR	Uma vez mais, o consumo de energia foi negativo em outubro, -3,62%, após leve recuperação em setembro (0,85%).	EN-US	Once again energy use dropped 3.62% in October, following a slight recovery (0.95%) in September.
20141203~144528	Judy	0	PT-BR	Importante ressaltar que o número de dias úteis em outubro de 2014 foi igual ao de 2013, ou seja, os dados têm a mesma base de comparação.	EN-US	It is important to point out that the number of busienss days in October 2014 was the same as it was in 2013, or in other words, the basis of comparison for both months is identical.
20141203~144919	Judy	0	PT-BR	Os resultados do comparativo anual estão em linha com a última&tA; resenha da EPE&tB;, que afirma:	EN-US	The year over year comparison is in line with the latest &tA;EPE Review&tB;, which states:
20141203~144947	Judy	0	PT-BR	“&tA;O menor dinamismo de setores eletrointensivos tem causado impacto significativo no mercado de energia elétrica industrial.	EN-US	"The slow-down in poewr intensive industries has had a significant impact on the industrial energy market.
20141203~145055	Judy	0	PT-BR	(…) O consumo industrial caiu 4,7% [em setembro], ainda impactado pelo setor eletrointensivo e os correlacionados e refletindo a desaceleração da economia&tA;”.	EN-US	(...) Industry consumption dropped 4.7% [in September], still reflecting the impact of power intensive and related industries, and an overall slow-down in the economy&tA;".
20141203~145259	Judy	0	PT-BR	Essas conclusões se alinham ao histórico do consumo de energia do Índice Comerc, em seu comparativo anual (abaixo), que mostra a queda perene do consumo de energia em 2014 sobre os patamares de 2013.	EN-US	These conclusions are in line with historical energy consumption figures reflected in the Comerc Index, which show a steady drop in energy consumptionin 2014 compared to 2013.
20141203~145357	Judy	0	PT-BR	Em outubro, chama a atenção a redução brusca do consumo de energia no setor siderúrgico, que regrediu -19,04% em outubro de 2014 em relação ao mesmo período de 2013, contribuindo decisivamente para a queda do Índice Geral do mês.	EN-US	In October we call attention to a sudden 19.04% (annual) drop in energy use by the steel industry, which played an important role in keeping the overall monthly indicator low.
20141203~145422	Judy	0	PT-BR	Comparativo Setorial	EN-US	Industry Comparisons
20141203~152102	Judy	0	PT-BR	&tA;No comparativo setorial mensal, os setores produtivos que mais aumentaram o seu consumo de energia foram os de Veículos e Autopeças (4,74%) e Comércio e Varejo (4,69%).	EN-US	&tA;In a mont over month comparison, Vehicles and Autoparts (4.74%) and Trade and Retail (4.69%) show the largest increases in electric power consumption.
20141203~152125	Judy	0	PT-BR	Destacou-se negativamente o setor de Papel e Celulose (-6,28%).	EN-US	Pulp &'26; Paper is at the opposite end of the spectrum, with a 6.28% decrease in energy use.
20141203~152518	Judy	0	PT-BR	No comparativo anual, conforme mencionado anteriormente, o destaque negativo é o setor de Siderurgia, cujo consumo de energia caiu -19,04% em outubro de 2014 em relação ao mesmo período de 2013, seguido dos setores de Veículos e Autopeças (-8,43%) e Eletroeletrônicos (-7,29%).	EN-US	As menitoned above, in a year-over-year comparison the Steel industry stands out, with a 19.4% drop in October 2014 compared to October 2013. Energy consumption was also down in the Vehicles &'26; Autoparts (-8.43%) and Appliances &'26; Electronics industries (-7.29%).
20141203~152545	Judy	0	PT-BR	O setor de embalagem, por outro lado, é o único com aumento mais expressivo do consumo de energia, com 4,31%.	EN-US	Packaging is the only industry sector with any significant increase in energy use - 4.31%.
20141203~160746	Judy	0	PT-BR	&tA;O Índice Setorial Comerc foi divulgado hoje, 1º de dezembro, na coluna&tB; “&tC;Mercado Aberto&tD;”&tE; da Folha de S. Paulo:	EN-US	&tA;The Comerc Sector Index was published today, December 1, in the "Open Market" column of Folha de S. Paulo:
20141203~160749	Judy	0	PT-BR	Folha de S. Paulo&tA;	EN-US	Folha de S. Paulo&tA;
20141203~160817	Judy	0	PT-BR	Dezembro inicia com Previsão de Energia Natural Afluente abaixo da média	EN-US	December is starting out with lower than average expecations for Natural Affluent Energy.
20141203~161205	Judy	0	PT-BR	&tA;O mês de dezembro começa com uma Previsão de Afluência Mensal acima da média histórica para o Sudeste, com 107% da MLT ou o equivalente a 43.973 MW médios.	EN-US	&tA;In the Southeast however, December started out with ahigher than average expectation for Natrual Affluent Energy - 107% of the long-term average, the equivalent of an average 43,973 MW.
20141203~161227	Judy	0	PT-BR	Os demais submercados permanecem abaixo da média histórica:	EN-US	All other sub-markets below the historical average:
20141203~161915	Judy	0	PT-BR	98% da MLT no Sul, 78% da MLT no Nordeste e 87% da MLT no Norte.	EN-US	98% of the LTA in the South, 78% in the Northeast and 87% in the North.
20141203~162001	Judy	0	PT-BR	&tA;A Previsão de Afluência Semanal de 29 de novembro a 5 de dezembro indica vazões abaixo da média histórica em todos os submercados.	EN-US	&tA;The forecast Weekly Affluence between November 29 and December 5 shows below average flows in all sub-markets.
20141203~163517	Judy	0	PT-BR	A região Nordeste tem previsão de 51% da MLT para a primeira semana do mês.	EN-US	Northeast reservoirs should be at 51% of the LTA in the first week of the month.
20141203~163521	Judy	0	PT-BR	Nível dos Reservatórios	EN-US	Reservoir Levels
20141203~163612	Judy	0	PT-BR	&tA;O nível dos reservatórios no Sudeste melhorou na última semana de novembro, fechando acima da previsão do ONS.	EN-US	&tA;The level of the Southeast reservoirs improved in the last week of November, ending the month higher than had been expected by the National System Operator.
20141203~163702	Judy	0	PT-BR	Segundo o “Sumário Executivo do PMO” (&tA;http://www.panoramacomerc.com.br/?p=896&tB;), a previsão era de 15,5% da capacidade máxima até 30 de novembro.	EN-US	The "PMO Executive Summary" (&tA;http://www.panoramacomerc.com.br/?p=896&tB;) expected reservoirs to be at 15.5% of their maximum capacity by November 30.
20141203~163720	Judy	0	PT-BR	O registrado ficou acima, em 16%.	EN-US	Records show they were at 16%.
20141203~163755	Judy	0	PT-BR	O mesmo relatório previa 13,5% de capacidade máxima para o Nordeste, mas o submercado fechou em 13%.	EN-US	The same report expected Northeast reservoirs to be at 13.5% of their maximum capacity, but the level at the end of the month was only 13%.
20141203~163814	Judy	0	PT-BR	A região Sul segue em queda entre outubro e novembro.	EN-US	Reservoir levels in the South continued to crop between October and November.
20141203~164328	Judy	0	PT-BR	Saiu de 84,5% para 65,6% da capacidade máxima no último mês.	EN-US	Reservoir levels last month dropped from 84.5% to 65.6% last month.
20141203~164354	Judy	0	PT-BR	A região Norte fechou novembro com 28% da capacidade máxima.	EN-US	Reservoirs in the North were at 28% of their maximum capacity by the end of November.
20141203~164416	Judy	0	PT-BR	Neste mês, o Tucuruí, único reservatório da região Norte, atinge seu menor acumulado.	EN-US	Tucuruí, the only reservoir in the North, reached its lowest ever level.
20141203~164533	Judy	0	PT-BR	Para dezembro, a expectativa é de retomada do armazenamento nos submercados Sudeste e Nordeste.	EN-US	In December, storage levels are expected to rise in the Southeast and Northeast.
20141203~164538	Judy	0	PT-BR	Previsão do tempo	EN-US	Weather forecast
20141203~164724	Judy	0	PT-BR	&tA;Para a semana de 29 de novembro a 5 de dezembro, a previsão é de que uma frente fria, no início da semana, ocasione chuva fraca a moderada nas bacias dos rios Paranaíba, Grande e São Francisco.	EN-US	&tA;In the week of November 29 to December 5 a cold front early in the week should cause weak to moderate rainfall in the Paranaíba, Grande and São Francisco river basins.
20141210~183720	Judy	0	PT-BR	Análise dos Encargos por Segurança Energética em 2015	EN-US	Analysis of the 2015 Energy Security Charges
20141210~183738	Judy	0	PT-BR	&tA;Nos últimos dois anos e meio, as chuvas não contribuíram para a recuperação dos níveis dos reservatórios.	EN-US	&tA;Over the course of the last twoand a half years rainfall has done little or nothingto recover reservoir levels.
20141210~184119	Judy	0	PT-BR	Na região Sudeste/Centro-Oeste, por exemplo, em todos os meses de 2014, excetuando-se junho, a Energia Natural Afluente (ENA) ficou abaixo da média histórica.	EN-US	In the South and Middle-West, for instance, except for June Natural Affluent Energy (NAE) remained below the historical average.
20141210~184228	Judy	0	PT-BR	&tA;A geração hidráulica para o atendimento ao consumo é complementada por outras fontes, como as usinas a biomassa, eólicas e PCHs, além das térmicas, despachadas por modelos computacionais (Newave e Decomp), de controle central pelo Operador Nacional do Sistema (ONS).	EN-US	&tA;Hydro generation to meet consumer needs was complemented by other sources, such as biomass, wind, PCHs, and thermal plants dispatched using comuter models (Newave and Decomp), controlled centrally by the National System Operator.
xx141210~184824	Judy	0	PT-BR	Este despacho é por ordem de mérito, ou seja, da mais barata até a que apresentar o maior custo abaixo do Custo Marginal da Operação (CMO), base para a formação do PLD.	EN-US	These plants are dispatched in what as known as merit order, starting with the least costly and then sequentially up to the plant with the highest Marginal Cost of Operation (CMP), which is the basis for calculating the spot price or PLD.
20141210~184916	Judy	0	PT-BR	&tA;Neste momento crítico, de falta de chuvas, todas as térmicas estão sendo despachadas para atender ao consumo.	EN-US	&tA;At this critical time of limited rainfall, all of the thermal plants are being dispatched to serve consumers.
20141210~184910	Judy	0	PT-BR	Este despacho é por ordem de mérito, ou seja, da mais barata até a que apresentar o maior custo abaixo do Custo Marginal da Operação (CMO), base para a formação do PLD.	EN-US	These plants are dispatched in what as known as merit order, starting with the least costly and then sequentially up to the plant with the highest cost that is below the Marginal Cost of Operation (CMP), which is the basis for calculating the spot price or PLD.
20141210~184954	Judy	0	PT-BR	As mais caras, com custo maior do que o CMO, são ressarcidas via Encargos de Serviço do Sistema (ESS) e, neste caso, por segurança energética (ESE).	EN-US	The more expensive ones, with a cost above the CMO, are reimbursed via what is known as System Service Charges (SSC) and, in this case, Energy Security Charges (ESC).
20141210~185040	Judy	0	PT-BR	Conforme resultado da Audiência Pública 54, que reduziu o teto do PLD para 2015 (leia mais sobre a redução &tA;clicando aqui&tB;), esses encargos continuarão sendo rateados entre os todos os agentes de consumo.	EN-US	According to the outcome of Public Hearing 54, which reduced the ceiling spot price (PLD) for 2015 (click here to read more about this), these charges will continue to be shared by all consumer agents.
20141210~185220	Judy	0	PT-BR	&tA;No gráfico seguinte, com PLD máximo de 822,83 R$/MWh – teto para o ano de 2014 -, considerando a disponibilidade térmica da primeira semana de dezembro/14, observa-se que 96% das térmicas estão abaixo do PLD máximo.	EN-US	&tA;The following chart shows that if we use the ceiling PLD for 2014, or R$ 822,83/MWh, and the thermal availability in the first week of December 2014, 96% of the thermal power plants are below the ceiling.
20141210~185521	Judy	0	PT-BR	Tendo em vista a redução definida na AP 54 – 388,48 R$/MWh de PLD máximo em 2015 -, percebe-se que 72% das térmicas ficariam abaixo do PLD máximo. Caso o regime de chuvas permaneça escasso, exigindo despacho contínuo das térmicas, o ressarcimento via ESS sairá de estimados 4% para 28% das térmicas.	EN-US	Bearing in mind the reduction defined in PH 54, or a maximum PLD of R$ 388.48/MWh in 2015, 72% of the thermal plants would remain below the ceiling PLD. If the weather continues dry (i.e. low rainfall) and the need to dispatch thermal power plants remain, reimbursement via ESC will come from an estimate of 4% for 28% of the thermal plants.
20141210~185530	Judy	0	PT-BR	Termo do gráfico a ser traduzido:	EN-US	Chart terms:
20141210~185535	Judy	0	PT-BR	Disponibilidade (MWm)&tA;	EN-US	Availability (MWm)&tA;
20141210~185629	Judy	0	PT-BR	&tA;Em outras palavras, quando se reduz o PLD máximo em um momento de preços elevados, diminui-se a quantidade de térmicas gerando por ordem de mérito, enquanto aumentam as térmicas gerando por segurança energética.	EN-US	&tA;In other words, if the ceiling PLD is reduced when prices are high, the number of thermal powers running by order of merit comes down, while the number of thermal plants operating due to energy security increases.
20141210~185722	Judy	0	PT-BR	Caso se mantenha o despacho térmico no máximo e o PLD no teto, o ESS para 2015 pode chegar a cifra de R$ 1 bilhão por mês.	EN-US	If thermal dispatch remains at the maximum level, and the PLD at the ceiling, the EXC for 2015 could be as high as R$ billion a month.
20141210~185829	Judy	0	PT-BR	&tA;A tabela abaixo apresenta uma estimativa do Encargo por Segurança Energética em reais e em R$/MWh, a partir da disponibilidade térmica do deck do decomp de dezembro/14 e da disponibilidade total do deck do Newave de dezembro, considerando-se o teto do PLD a R$388,48/MWh.	EN-US	&tA;The following table shows an estimate of the Energy Security Charge in Reals and R$/MWh, based on the thermal availability in the December 2014 decomp deck, and the total availability of the Newave deck in December, considering R$ 388,48/MWh as the ceiling PLD.
20141210~185859	Judy	0	PT-BR	Nestes cenários, os encargos poderiam variar de R$ 800 milhões a quase R$ 1,6 bilhão em 2015.	EN-US	In these scenarios these charges could range from R$ 800 million to almost R$ 1.6 billion in 2015.
20141210~185931	Judy	0	PT-BR	A última linha da tabela mostra o Encargo por Segurança Energética considerando uma carga média de 62.000 MWm.	EN-US	The last line on the Table is the Energy Security Charge for an average load of 62,000 MWm.
20141210~185950	Judy	0	PT-BR	Estimativa do ESE (Segurança Energética):	EN-US	Estimate of the ESC (Energy Security):
20141210~185955	Judy	0	PT-BR	&tA;Termos do gráfico a ser traduzido:	EN-US	&tA;Chart terms:
20141210~190103	Judy	0	PT-BR	ESS por segurança Energética (R$); ESS por segurança Energética (R$/MWh); Recebimento por ESSE em set/14; Disponibilidade sem 1 dez/14.	EN-US	ESC - Energy Security (R$);ESC - Energy Security (R$/MWh); Received as ESC in Sep-14; Availability on 1 Dec-14.
20141210~190139	Judy	0	PT-BR	&tA;No exercício realizado na tabela acima, o ESE médio de setembro de 2014 foi de 3,00/MWh.	EN-US	&tA;In the exercise shown on the table above, the average ESC for September 2014 was R$ 3,00/MWh.
20141210~190201	Judy	0	PT-BR	Em outubro, o valor médio estimado foi de R$1,38/MWh.	EN-US	In October the estiamted average was R$$1,38/MWh.
20141210~195516	Judy	0	PT-BR	Considerando que dezembro já estivesse valendo o novo teto do PLD, esse valor passaria para uma média de R$17,99/MWh.	EN-US	If the ceiling PLD were already in effect in December, this would be an average of R$ 17,99/MWh.
20141210~195552	Judy	0	PT-BR	&tA;O Encargo de Serviços do Sistema (ESS) varia para cada submercado, mas o ESE (Segurança Energética) é rateado entre todos os consumidores de energia.	EN-US	&tA;The System Service Charge (SSC) varies by submarket, but the Energy Security Charge (ESC) is allocated to all energy consumers.
20141210~195646	Judy	0	PT-BR	A partir de 2015, esse custo térmico adicional será pago por todos consumidores de energia elétrica, caso as térmicas sejam despachadas acima do PLD máximo por segurança energética.	EN-US	Starting in 2015, if thermal plants above the PLD are dispatched, this additional thermal cost will be paid by all electric power users.
20141210~195654	Judy	0	PT-BR	14º Leilão de Energia Existente	EN-US	14th Auction of Existing Energy
20141210~200554	Judy	0	PT-BR	&tA;A ANEEL realizou em 05 de dezembro, na sede da CCEE, o 14º Leilão de Energia Existente.	EN-US	&tA;On December 5, ANEEL held the 14th Existing Energy auction at the CCEE headquarters.
20141210~200612	Judy	0	PT-BR	O certame durou aproximadamente 15 minutos com duas empresas estatais vendendo sua energia a partir de janeiro de 2015:	EN-US	The auction lasted just about 15 minutes, and two state owned generators sold their energy a of 2015:
20141210~201016	Judy	0	PT-BR	Petrobrás com duas usinas no produto por disponibilidade e Furnas com o produto quantidade, ambos pelo prazo de três anos.	EN-US	Petrobrás com duas usinas no produto por disponibilidade e Furnas com o produto quantidade, ambos pelo prazo de três anos.
20141210~201021	Judy	0	PT-BR	&tA;Furnas:	EN-US	&tA;Furnas:
20150118~130105	Judy	0	PT-BR	São Paulo, 07 de janeiro de 2015	EN-US	São Paulo, January 7 2015
xx150118~084048	Judy	0	PT-BR	&tA;COMUNICADO COMERC:	EN-US	&tA;COMERC MEMO:
xx150116~182553	Judy	0	PT-BR	Ação Judicial referente ao ESE&tA;	EN-US	ESE Lawsuits&tA;
20150118~130105	Judy	0	PT-BR	Ação Judicial	EN-US	Lawsuits
20150118~130105	Judy	0	PT-BR	Alguns escritórios entrarão com ação judicial para consumidores livres e associações de consumidores.	EN-US	Some law offices are filing claims on behalf of free consumers and consumer associations.
xx150116~182859	Judy	0	PT-BR	Caso as liminares sejam concedidas, os consumidores que restarem sem liminares arcarão inicialmente com o total dos custos referentes ao rateio do encargo.	EN-US	If any injunctions are granted, consumers who do not obtain an injunction will initially bear the full cost of the allocated charges.
xx150118~084148	Judy	0	PT-BR	A COMERC coloca-se à disposição para esclarecimentos adicionais, bem como para orientar os consumidores que tenham interesse em ingressar com a ação judicial.	EN-US	COMERC would be happy to provide additional information and advise clients who would like to file a claim for injunction.
xx150118~084149	Judy	0	PT-BR	Abaixo as informações complementares que ocasionaram esse impacto para o consumidor livre:	EN-US	Below is further information about what led to this situation, which has had such an impact on free consumers:
20150118~130105	Judy	0	PT-BR	Como é calculado o Encargo de Serviço de Sistema por Segurança Energética (ESE).	EN-US	How the Energy Security System Service Charge (ESE) is calculated.
20150118~130105	Judy	0	PT-BR	Regulamentação do PLD e seus limites mínimos e máximos.	EN-US	PLD (spot price) regulation includes a ceiling and bottom price.
20150118~130105	Judy	0	PT-BR	Impacto da redução do PLD máximo para 2015.	EN-US	Impact of a lower PLD ceiling in 2015.
20150118~130105	Judy	0	PT-BR	&tA;Desde 2012, o nível dos reservatórios vem caindo gradativamente devido ao menor volume de chuvas verificado.	EN-US	&tA;Reservoir levels have been gradually falling since 2012, due to lower rainfall.
20150118~130105	Judy	0	PT-BR	Este cenário foi agravado em 2014, sendo necessário reduzir a geração de energia elétrica a partir de hidrelétricas.	EN-US	This scenario became even worse in 2014, and it became necessary to reduce the amount of energy generated by hydro plants.
20150118~130105	Judy	0	PT-BR	A compensação foi despachar praticamente todas as usinas termelétricas com custo muito superior ao das usinas hidrelétricas.	EN-US	This was offset by dispatching almost all of the thermal power plants, with far higher operating costs.
20150118~130105	Judy	0	PT-BR	&tA;Neste cenário, as distribuidoras ficam responsáveis por pagar os custos fixos e variáveis das térmicas contratadas por disponibilidade.	EN-US	&tA;Given this, distributors found themselves responsible for paying the fixed and variable costs of the thermal plants contracted based on capacity.
20150118~130105	Judy	0	PT-BR	Quando os preços sobem e as térmicas são despachadas, os custos aumentam sensivelmente.	EN-US	Whenever prices go up and thermal plants are dispatched, costs increase quite a bit.
20150118~130105	Judy	0	PT-BR	&tA;As térmicas contratadas por disponibilidade são remuneradas pela parcela fixa e parcela variável.	EN-US	&tA;Thermal plants contracted based on capacity are compensated for both fixed and variable costs.
20150118~130106	Judy	0	PT-BR	A parcela fixa, usualmente denominada “Receita Fixa”, de forma simplificada, é responsável por remunerar o investimento realizado no empreendimento de geração e também o custo com a inflexibilidade no despacho do citado empreendimento.	EN-US	A simple explanation is that the fixed component, normally known as "Fixed Revenue", remunerates the investment made in the generating plant and the cost of the plant's dispatch inflexibility.
xx150116~200137	Judy	0	PT-BR	O termo “inflexibilidade” corresponde à geração mínima do empreendimento.	EN-US	Inflexibility is the plant's minimum generating capacity.
xx150116~200314	Judy	0	PT-BR	Por sua vez, a parcela variável, usualmente denominada “Receita Variável”, também de forma bastante simplificada, corresponde ao menor valor entre o Custo Variável Unitário – CVU (“CVU”) da usina e o Preço de Liquidação de Diferenças – PLD.	EN-US	The variable component, often known as "Variable Revenue" is the lowest value between the plant's Unit Variable Cost UVC) and the PLD, or spot price (literally the Price for Settling Differences).
20150118~130106	Judy	0	PT-BR	Por sua vez, a parcela variável, usualmente denominada “Receita Variável”, também de forma bastante simplificada, corresponde ao menor valor entre o Custo Variável Unitário – CVU (“CVU”) da usina e o Preço de Liquidação de Diferenças – PLD.	EN-US	The variable component, often known as "Variable Revenue" is the lowest value between the plant's Unit Variable Cost (UVC) and the spot price (PLD or literally the Price for Settling Differences).
20150118~130106	Judy	0	PT-BR	O CVU é composto de duas parcelas: a do custo do combustível destinado à geração de energia flexível e a que apropria os demais custos incorridos na geração flexível.	EN-US	The UVC has two components, the cost of fuel used to generate flexible energy, and all other costs to generate flexible energy.
20150118~130106	Judy	0	PT-BR	&tA;Quando ocorre o despacho de usinas térmicas fora da ordem de mérito econômico para atendimento da ponta do sistema, classificada como uma restrição de operação elétrica, é gerado o encargo para ressarcimento.	EN-US	&tA;When power plants are dispatched outside the economic merit order to supply the system, classified as an electric operating restriction, a charge for reimbursement is generated.
20150118~130106	Judy	0	PT-BR	Nessa situação, como o CVU da usina é maior que o PLD, a parcela do custo de geração não remunerada pelo PLD é remunerada via Encargo de Serviço de Sistema – ESS (“ESS”).	EN-US	In this situation, as the plant's UVC is exceeds the PLD, the difference, or the amount that the PLD does not cover, is reimbursed via the System Service Charge (ESS in Portuguese from Encargo de Serviço de Systema).
xx150116~200909	Judy	0	PT-BR	Dessa forma, o ESS é calculado com base na quantidade de energia gerada multiplicada pela diferença entre CVU e PLD rateada por todos os agentes de consumo do Sistema Interligado Nacional – SIN.	EN-US	The SSC is calculated by multiplying the amount of energy generated by the difference between the UVVC and the PLD. This is then allocated to all consuming agents in the National Interconnected System.
20150118~130106	Judy	0	PT-BR	&tA;A regulamentação do PLD deu-se pelo Decreto nº 5.163/04, cujo § 1º do art. 57 estabelece que o PLD, a ser publicado pela CCEE, será calculado antecipadamente, com periodicidade máxima semanal tendo como base o Custo Marginal de Operação – CMO (“CMO”), &tB;limitado por preços mínimo e máximo&tC;.	EN-US	&tA;The PLD is regulated by Decree n. 5,163/04, which in paragraph 1, article 57, stipulates that the PLD published by the CCEE will be calculated in advance at least every week, based on the Marginal Operating Costs, &tB;limited by a ceiling and bottom price&tC;.
20150118~130106	Judy	0	PT-BR	Desde 2005, o Preço Máximo do Mercado de Custo Prazo (PLD_max) vinha sendo calculado como o menor valor entre:	EN-US	Since 2005, PLD_max, or the Ceiling Spot Price, has been calculated as the lowest between:
20150118~130106	Judy	0	PT-BR	Declaração de preço estrutural da usina termoelétrica mais cara, com capacidade instalada maior que 65 MW, na determinação do Programa Mensal de Operação - PMO do mês de janeiro do ano correspondente; e	EN-US	The statement of structural price by the most expensive thermal plant with installed capacity greater than 65 MW, in the Monthly Operating Program for January of that year, and
xx150116~201357	Judy	0	PT-BR	Atualização do valor de R$ 452,00/MWh (valor estabelecido pela Resolução ANEEL nº 682/2003 para o ano de 2004), com base na variação do IGP-DI entre os meses de novembro de um ano e novembro do ano consecutivo.	EN-US	R$ 452,00/MWh (as per ANEEL Resolution n. 682/2003 for 2004), corrected using the 12-month variation in the IGP-DI in the month of November.
20150118~130106	Judy	0	PT-BR	O gráfico e tabela abaixo mostram a evolução do PLD_max, desde 2005:	EN-US	The following chart and table show how PLD_max has changed since 2005:
xx150116~201500	Judy	0	PT-BR	&tA;Em 2014, a Agência Nacional de Energia Elétrica - ANEEL alterou a regra de cálculo do PLD_max, e o valor homologado para o ano de 2015 será de &tB;R$ 388,48/MWh.	EN-US	&tA;In 2014 the National Electric Energy Agency (ANEEL) changed the formula used to calculate PLD_max, and the approved value for 2015 is &tB;R$ 388,48/MWh.
20150118~130106	Judy	0	PT-BR	As principais motivações para a redução do PLD foram:	EN-US	The main reasons for lowering the PLD were:
20150118~130106	Judy	0	PT-BR	A descontratação das distribuidoras (exposição involuntária)	EN-US	Involuntary exposure of distributors (no contractual coverage)
20150118~130106	Judy	0	PT-BR	&tA;O déficit no volume de energia gerado pelas hidrelétricas.	EN-US	&tA;The smaller amount of energy generated by the hydro plants.
xx150116~201615	Judy	0	PT-BR	A geração verificada tem ficado abaixo da garantia física, pois as hidrelétricas não estão gerando 100% do volume previsto nos contratos, conhecido pela sigla em inglês GSF - &tA;Generation Scaling Factor&tB;.	EN-US	Generation has been below the GSF (Generation Scaling Factor), as hydro plants are not generating all of the energy in their contracts.
